"REF_DATE","GEO","DGUID","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020-10","Cariboo, British Columbia","2021S05005950","Payroll employees","Number","223","units","0","v1374464985","75.2","72000","A","","","0"
"2020-10","Cariboo, British Columbia","2021S05005950","Job vacancy rate","Percent","239","units","0","v1374464986","75.3","4.5","B","","","1"
"2020-10","North Coast and Nechako, British Columbia","","Job vacancies","Number","223","units","0","v1374464987","76.1","1990","B","","","0"
"2020-10","North Coast and Nechako, British Columbia","","Payroll employees","Number","223","units","0","v1374464988","76.2","37225","B","","","0"
"2020-10","North Coast and Nechako, British Columbia","","Job vacancy rate","Percent","239","units","0","v1374464989","76.3","5.1","B","","","1"
"2020-10","Northeast, British Columbia","2021S05005980","Job vacancies","Number","223","units","0","v1374464990","77.1","1645","C","","","0"
"2020-10","Northeast, British Columbia","2021S05005980","Payroll employees","Number","223","units","0","v1374464991","77.2","34750","A","","","0"
"2020-10","Northeast, British Columbia","2021S05005980","Job vacancy rate","Percent","239","units","0","v1374464992","77.3","4.5","B","","","1"
"2020-10","Yukon","2021A000260","Job vacancies","Number","223","units","0","v1374464993","78.1","905","C","","","0"
"2020-10","Yukon","2021A000260","Payroll employees","Number","223","units","0","v1374464994","78.2","16985","A","","","0"
"2020-10","Yukon","2021A000260","Job vacancy rate","Percent","239","units","0","v1374464995","78.3","5.1","C","","","1"
"2020-10","Yukon","2021S05006010","Job vacancies","Number","223","units","0","v1374464996","79.1","905","C","","","0"
"2020-10","Yukon","2021S05006010","Payroll employees","Number","223","units","0","v1374464997","79.2","16985","A","","","0"
"2020-10","Yukon","2021S05006010","Job vacancy rate","Percent","239","units","0","v1374464998","79.3","5.1","C","","","1"
"2020-10","Northwest Territories","2021A000261","Job vacancies","Number","223","units","0","v1374464999","80.1","690","C","","","0"
"2020-10","Northwest Territories","2021A000261","Payroll employees","Number","223","units","0","v1374465000","80.2","19635","A","","","0"
"2020-10","Northwest Territories","2021A000261","Job vacancy rate","Percent","239","units","0","v1374465001","80.3","3.4","C","","","1"
"2020-10","Northwest Territories","2021S05006110","Job vacancies","Number","223","units","0","v1374465002","81.1","690","C","","","0"
"2020-10","Northwest Territories","2021S05006110","Payroll employees","Number","223","units","0","v1374465003","81.2","19635","A","","","0"
"2020-10","Northwest Territories","2021S05006110","Job vacancy rate","Percent","239","units","0","v1374465004","81.3","3.4","C","","","1"
"2020-10","Nunavut","2021A000262","Job vacancies","Number","223","units","0","v1374465005","82.1","430","C","","","0"
"2020-10","Nunavut","2021A000262","Payroll employees","Number","223","units","0","v1374465006","82.2","13620","A","","","0"
"2020-10","Nunavut","2021A000262","Job vacancy rate","Percent","239","units","0","v1374465007","82.3","3.0","C","","","1"
"2020-10","Nunavut","2021S05006210","Job vacancies","Number","223","units","0","v1374465008","83.1","430","C","","","0"
"2020-10","Nunavut","2021S05006210","Payroll employees","Number","223","units","0","v1374465009","83.2","13620","A","","","0"
"2020-10","Nunavut","2021S05006210","Job vacancy rate","Percent","239","units","0","v1374465010","83.3","3.0","C","","","1"
"2021-01","Canada","2021A000011124","Job vacancies","Number","223","units","0","v1374464762","1.1","601565","A","","","0"
"2021-01","Canada","2021A000011124","Payroll employees","Number","223","units","0","v1374464763","1.2","15188690","A","","","0"
"2021-01","Canada","2021A000011124","Job vacancy rate","Percent","239","units","0","v1374464764","1.3","3.8","A","","","1"
"2021-01","Newfoundland and Labrador","2021A000210","Job vacancies","Number","223","units","0","v1374464765","2.1","4805","B","","","0"
"2021-01","Newfoundland and Labrador","2021A000210","Payroll employees","Number","223","units","0","v1374464766","2.2","189275","A","","","0"
"2021-01","Newfoundland and Labrador","2021A000210","Job vacancy rate","Percent","239","units","0","v1374464767","2.3","2.5","B","","","1"
"2021-01","Avalon Peninsula, Newfoundland and Labrador","2021S05001010","Job vacancies","Number","223","units","0","v1374464768","3.1","2860","C","","","0"
"2021-01","Avalon Peninsula, Newfoundland and Labrador","2021S05001010","Payroll employees","Number","223","units","0","v1374464769","3.2","125305","A","","","0"
"2021-01","Avalon Peninsula, Newfoundland and Labrador","2021S05001010","Job vacancy rate","Percent","239","units","0","v1374464770","3.3","2.2","C","","","1"
"2021-01","South Coast-Burin Peninsula and Notre Dame-Central Bonavista Bay, Newfoundland and Labrador","","Job vacancies","Number","223","units","0","v1374464771","4.1","995","C","","","0"
"2021-01","South Coast-Burin Peninsula and Notre Dame-Central Bonavista Bay, Newfoundland and Labrador","","Payroll employees","Number","223","units","0","v1374464772","4.2","34030","A","","","0"
"2021-01","South Coast-Burin Peninsula and Notre Dame-Central Bonavista Bay, Newfoundland and Labrador","","Job vacancy rate","Percent","239","units","0","v1374464773","4.3","2.8","C","","","1"
"2021-01","West Coast-Northern Peninsula-Labrador, Newfoundland and Labrador","2021S05001030","Job vacancies","Number","223","units","0","v1374464774","5.1","945","D","","","0"
"2021-01","West Coast-Northern Peninsula-Labrador, Newfoundland and Labrador","2021S05001030","Payroll employees","Number","223","units","0","v1374464775","5.2","29935","A","","","0"
"2021-01","West Coast-Northern Peninsula-Labrador, Newfoundland and Labrador","2021S05001030","Job vacancy rate","Percent","239","units","0","v1374464776","5.3","3.1","D","","","1"
"2021-01","Prince Edward Island","2021A000211","Job vacancies","Number","223","units","0","v1374464777","6.1","2060","B","","","0"
"2021-01","Prince Edward Island","2021A000211","Payroll employees","Number","223","units","0","v1374464778","6.2","62375","A","","","0"
"2021-01","Prince Edward Island","2021A000211","Job vacancy rate","Percent","239","units","0","v1374464779","6.3","3.2","B","","","1"
"2021-01","Prince Edward Island","2021S05001110","Job vacancies","Number","223","units","0","v1374464780","7.1","2060","B","","","0"
"2021-01","Prince Edward Island","2021S05001110","Payroll employees","Number","223","units","0","v1374464781","7.2","62375","A","","","0"
"2021-01","Prince Edward Island","2021S05001110","Job vacancy rate","Percent","239","units","0","v1374464782","7.3","3.2","B","","","1"
"2021-01","Nova Scotia","2021A000212","Job vacancies","Number","223","units","0","v1374464783","8.1","14575","A","","","0"
"2021-01","Nova Scotia","2021A000212","Payroll employees","Number","223","units","0","v1374464784","8.2","388780","A","","","0"
"2021-01","Nova Scotia","2021A000212","Job vacancy rate","Percent","239","units","0","v1374464785","8.3","3.6","A","","","1"
"2021-01","Cape Breton, Nova Scotia","2021S05001210","Job vacancies","Number","223","units","0","v1374464786","9.1","1680","C","","","0"
"2021-01","Cape Breton, Nova Scotia","2021S05001210","Payroll employees","Number","223","units","0","v1374464787","9.2","49230","B","","","0"
"2021-01","Cape Breton, Nova Scotia","2021S05001210","Job vacancy rate","Percent","239","units","0","v1374464788","9.3","3.3","B","","","1"
"2021-01","North Shore, Nova Scotia","2021S05001220","Job vacancies","Number","223","units","0","v1374464789","10.1","2095","B","","","0"
"2021-01","North Shore, Nova Scotia","2021S05001220","Payroll employees","Number","223","units","0","v1374464790","10.2","52565","A","","","0"
"2021-01","North Shore, Nova Scotia","2021S05001220","Job vacancy rate","Percent","239","units","0","v1374464791","10.3","3.8","B","","","1"
"2021-01","Annapolis Valley, Nova Scotia","2021S05001230","Job vacancies","Number","223","units","0","v1374464792","11.1","2085","C","","","0"
"2021-01","Annapolis Valley, Nova Scotia","2021S05001230","Payroll employees","Number","223","units","0","v1374464793","11.2","41000","A","","","0"
"2021-01","Annapolis Valley, Nova Scotia","2021S05001230","Job vacancy rate","Percent","239","units","0","v1374464794","11.3","4.8","C","","","1"
"2021-01","Southern, Nova Scotia","2021S05001240","Job vacancies","Number","223","units","0","v1374464795","12.1","1615","B","","","0"
"2021-01","Southern, Nova Scotia","2021S05001240","Payroll employees","Number","223","units","0","v1374464796","12.2","42240","A","","","0"
"2021-01","Southern, Nova Scotia","2021S05001240","Job vacancy rate","Percent","239","units","0","v1374464797","12.3","3.7","B","","","1"
"2021-01","Halifax, Nova Scotia","2021S05001250","Job vacancies","Number","223","units","0","v1374464798","13.1","7105","B","","","0"
"2021-01","Halifax, Nova Scotia","2021S05001250","Payroll employees","Number","223","units","0","v1374464799","13.2","203750","A","","","0"
"2021-01","Halifax, Nova Scotia","2021S05001250","Job vacancy rate","Percent","239","units","0","v1374464800","13.3","3.4","B","","","1"
"2021-01","New Brunswick","2021A000213","Job vacancies","Number","223","units","0","v1374464801","14.1","11615","A","","","0"
"2021-01","New Brunswick","2021A000213","Payroll employees","Number","223","units","0","v1374464802","14.2","300720","A","","","0"
"2021-01","New Brunswick","2021A000213","Job vacancy rate","Percent","239","units","0","v1374464803","14.3","3.7","A","","","1"
"2021-01","Campbellton-Miramichi, New Brunswick","2021S05001310","Job vacancies","Number","223","units","0","v1374464804","15.1","2100","B","","","0"
"2021-01","Campbellton-Miramichi, New Brunswick","2021S05001310","Payroll employees","Number","223","units","0","v1374464805","15.2","49685","A","","","0"
"2021-01","Campbellton-Miramichi, New Brunswick","2021S05001310","Job vacancy rate","Percent","239","units","0","v1374464806","15.3","4.1","B","","","1"
"2021-01","Moncton-Richibucto, New Brunswick","2021S05001320","Job vacancies","Number","223","units","0","v1374464807","16.1","4215","B","","","0"
"2021-01","Moncton-Richibucto, New Brunswick","2021S05001320","Payroll employees","Number","223","units","0","v1374464808","16.2","104605","A","","","0"
"2021-01","Moncton-Richibucto, New Brunswick","2021S05001320","Job vacancy rate","Percent","239","units","0","v1374464809","16.3","3.9","B","","","1"
"2021-01","Saint John-St. Stephen, New Brunswick","2021S05001330","Job vacancies","Number","223","units","0","v1374464810","17.1","1735","B","","","0"
"2021-01","Saint John-St. Stephen, New Brunswick","2021S05001330","Payroll employees","Number","223","units","0","v1374464811","17.2","57475","A","","","0"
"2021-01","Saint John-St. Stephen, New Brunswick","2021S05001330","Job vacancy rate","Percent","239","units","0","v1374464812","17.3","2.9","B","","","1"
"2021-01","Fredericton-Oromocto, New Brunswick","2021S05001340","Job vacancies","Number","223","units","0","v1374464813","18.1","2245","C","","","0"
"2021-01","Fredericton-Oromocto, New Brunswick","2021S05001340","Payroll employees","Number","223","units","0","v1374464814","18.2","55750","A","","","0"
"2021-01","Fredericton-Oromocto, New Brunswick","2021S05001340","Job vacancy rate","Percent","239","units","0","v1374464815","18.3","3.9","B","","","1"
"2021-01","Edmundston-Woodstock, New Brunswick","2021S05001350","Job vacancies","Number","223","units","0","v1374464816","19.1","1315","C","","","0"
"2021-01","Edmundston-Woodstock, New Brunswick","2021S05001350","Payroll employees","Number","223","units","0","v1374464817","19.2","33200","A","","","0"
"2021-01","Edmundston-Woodstock, New Brunswick","2021S05001350","Job vacancy rate","Percent","239","units","0","v1374464818","19.3","3.8","C","","","1"
"2021-01","Quebec","2021A000224","Job vacancies","Number","223","units","0","v1374464819","20.1","159250","A","","","0"
"2021-01","Quebec","2021A000224","Payroll employees","Number","223","units","0","v1374464820","20.2","3450615","A","","","0"
"2021-01","Quebec","2021A000224","Job vacancy rate","Percent","239","units","0","v1374464821","20.3","4.4","A","","","1"
"2021-01","Gaspésie-Îles-de-la-Madeleine, Quebec","2021S05002410","Job vacancies","Number","223","units","0","v1374464822","21.1","1235","C","","","0"
"2021-01","Gaspésie-Îles-de-la-Madeleine, Quebec","2021S05002410","Payroll employees","Number","223","units","0","v1374464823","21.2","29420","A","","","0"
"2021-01","Gaspésie-Îles-de-la-Madeleine, Quebec","2021S05002410","Job vacancy rate","Percent","239","units","0","v1374464824","21.3","4.0","C","","","1"
"2021-01","Bas-Saint-Laurent, Quebec","2021S05002415","Job vacancies","Number","223","units","0","v1374464825","22.1","3405","B","","","0"
"2021-01","Bas-Saint-Laurent, Quebec","2021S05002415","Payroll employees","Number","223","units","0","v1374464826","22.2","73665","A","","","0"
"2021-01","Bas-Saint-Laurent, Quebec","2021S05002415","Job vacancy rate","Percent","239","units","0","v1374464827","22.3","4.4","B","","","1"
"2021-01","Capitale-Nationale, Quebec","2021S05002420","Job vacancies","Number","223","units","0","v1374464828","23.1","17350","B","","","0"
"2021-01","Capitale-Nationale, Quebec","2021S05002420","Payroll employees","Number","223","units","0","v1374464829","23.2","319120","A","","","0"
"2021-01","Capitale-Nationale, Quebec","2021S05002420","Job vacancy rate","Percent","239","units","0","v1374464830","23.3","5.2","B","","","1"
"2021-01","Chaudière-Appalaches, Quebec","2021S05002425","Job vacancies","Number","223","units","0","v1374464831","24.1","8160","B","","","0"
"2021-01","Chaudière-Appalaches, Quebec","2021S05002425","Payroll employees","Number","223","units","0","v1374464832","24.2","167545","A","","","0"
"2021-01","Chaudière-Appalaches, Quebec","2021S05002425","Job vacancy rate","Percent","239","units","0","v1374464833","24.3","4.6","B","","","1"
"2021-01","Estrie, Quebec","2021S05002430","Job vacancies","Number","223","units","0","v1374464834","25.1","5390","B","","","0"
"2021-01","Estrie, Quebec","2021S05002430","Payroll employees","Number","223","units","0","v1374464835","25.2","125545","A","","","0"
"2021-01","Estrie, Quebec","2021S05002430","Job vacancy rate","Percent","239","units","0","v1374464836","25.3","4.1","B","","","1"
"2021-01","Centre-du-Québec, Quebec","2021S05002433","Job vacancies","Number","223","units","0","v1374464837","26.1","5080","B","","","0"
"2021-01","Centre-du-Québec, Quebec","2021S05002433","Payroll employees","Number","223","units","0","v1374464838","26.2","105470","A","","","0"
